Contract_ID,Collection_Period,Domain_Type,Deployment_Gas,Owner_Gas,User_Gas,Admin_Gas,Mean_Gas,Vulnerability_Count,Vulnerability_Score,Fairness_Variance,Loop_Gas_Share,Storage_Gas_Share,Runtime_ms,Anomaly_Flag
C_2025_06571,Nov-2025,Token,60454.38,50628.85,118977.39,64225.38,77943.88,3,0.6,0.379,0.362,0.626,63.65,0
C_2025_06572,Nov-2025,Token,67390.28,38663.51,73383.91,48222.66,53423.36,3,0.6,0.274,0.398,0.556,41.6,0
C_2025_06573,Nov-2025,Marketplace,96389.04,47782.62,91180.73,43176.56,60713.3,1,0.2,0.356,0.36,0.594,87.0,0
C_2025_06574,Nov-2025,Healthcare,98231.23,53585.27,99054.25,68196.29,73611.94,1,0.2,0.257,0.397,0.564,80.43,0
C_2025_06575,Nov-2025,Healthcare,118940.72,46728.28,158544.54298208153,60567.36,55557.31,6,0.2,0.21987836805464184,0.388,0.642,46.21,1
C_2025_06576,Nov-2025,Token,63112.65,55582.42,67165.64,52523.63,58423.9,5,1.0,0.108,0.356,0.584,94.91,0
C_2025_06577,Nov-2025,DeFi,107657.35,59379.79,119438.45,63634.6,80817.61,0,0.0,0.339,0.36,0.552,54.01,0
C_2025_06578,Nov-2025,DeFi,118164.44,54930.87,103625.62,64853.66,74470.05,1,0.2,0.282,0.368,0.594,58.85,0
C_2025_06579,Nov-2025,DeFi,142554.03,73549.18,106181.87,88317.09,89349.38,0,0.0,0.149,0.373,0.626,78.35,0
C_2025_06580,Nov-2025,Healthcare,126875.36,47359.39,100775.36,49908.01,66014.25,1,0.2,0.373,0.368,0.62,88.01,0
C_2025_06581,Nov-2025,Wallet,117751.49,35029.21,42574.21,36722.42,38108.61,2,0.4,0.085,0.353,0.594,62.41,0
C_2025_06582,Nov-2025,DeFi,122482.29,44266.11,109180.28,48926.14,67457.51,0,0.0,0.438,0.352,0.554,61.4,0
C_2025_06583,Nov-2025,NFT,177837.75,51246.6,86004.72,61996.57,66415.96,2,0.4,0.219,0.359,0.578,58.63,0
C_2025_06584,Nov-2025,DeFi,133379.15,60643.12,279067.63475627796,56903.32,68719.17,8,0.6,0.38401374464972077,0.391,0.595,87.61,1
C_2025_06585,Nov-2025,Wallet,95101.32,48342.24,82983.91,50083.04,60469.73,2,0.4,0.264,0.361,0.582,72.74,0
C_2025_06586,Nov-2025,DAO,112985.41,45612.86,198514.84329681515,56572.92,55842.98,6,0.2,0.2702290649516795,0.383,0.605,49.46,1
C_2025_06587,Nov-2025,DeFi,127271.46,60192.31,84143.93,73342.69,72559.64,0,0.0,0.135,0.398,0.594,80.05,0
C_2025_06588,Nov-2025,Wallet,93937.24,48353.74,105679.43,49114.96,67716.04,1,0.2,0.396,0.362,0.596,84.89,0
C_2025_06589,Nov-2025,DeFi,120569.71,51312.83,110529.07,58081.42,73307.78,1,0.2,0.361,0.378,0.587,44.48,0
C_2025_06590,Nov-2025,DeFi,136946.84,57168.06,118427.69,55880.15,77158.64,1,0.2,0.378,0.384,0.583,48.66,0
C_2025_06591,Nov-2025,Token,62070.79,51925.63,355064.19956006896,49025.8,69827.67,5,0.2,0.6177257282304608,0.393,0.59,40.85,1
C_2025_06592,Nov-2025,Energy,99326.44,66623.11,154409.8,71503.77,97512.22,1,0.2,0.413,0.393,0.609,76.81,0
C_2025_06593,Nov-2025,DAO,113062.05,51028.4,116792.61,64852.69,77557.9,1,0.2,0.365,0.36,0.636,85.68,0
C_2025_06594,Nov-2025,Healthcare,103638.58,51459.5,83027.99,61426.21,65304.57,1,0.2,0.202,0.377,0.576,91.39,0
C_2025_06595,Nov-2025,Token,68738.61,47696.36,90776.26,44678.67,61050.43,6,1.0,0.345,0.354,0.563,87.85,0
C_2025_06596,Nov-2025,DeFi,111016.21,51967.03,71934.1,56029.26,59976.8,4,0.8,0.144,0.386,0.602,79.95,0
C_2025_06597,Nov-2025,Marketplace,79489.02,30578.32,127724.94201655585,38592.59,36959.65,5,0.2,0.20867486978430272,0.36,0.587,87.88,1
C_2025_06598,Nov-2025,DAO,102543.78,45088.28,69375.03,50943.64,55135.65,1,0.2,0.188,0.385,0.641,50.94,0
C_2025_06599,Nov-2025,Token,71969.11,63953.11,104091.4,73362.67,80469.06,0,0.0,0.213,0.392,0.552,71.19,0
C_2025_06600,Nov-2025,Token,70941.99,47176.41,87237.49,57602.17,64005.36,3,0.6,0.265,0.355,0.56,84.95,0
C_2025_06601,Nov-2025,Wallet,103981.23,23785.73,56101.51,30006.21,36631.15,0,0.0,0.382,0.369,0.64,85.09,0
C_2025_06602,Nov-2025,DeFi,121971.15,52377.62,105150.85,59330.26,72286.24,0,0.0,0.324,0.389,0.581,74.13,0
C_2025_06603,Nov-2025,Wallet,101711.21,48162.97,90653.95,49254.21,62690.38,0,0.0,0.315,0.36,0.612,45.58,0
C_2025_06604,Nov-2025,DeFi,126014.79,43269.43,59427.72,55199.15,52632.1,1,0.2,0.13,0.388,0.628,89.57,0
C_2025_06605,Nov-2025,DeFi,126224.04,50930.1,97551.77,53660.76,67380.88,3,0.6,0.317,0.372,0.593,93.95,0
C_2025_06606,Nov-2025,NFT,199268.06,41692.21,86802.35,47994.08,58829.55,1,0.2,0.339,0.382,0.614,75.99,0
C_2025_06607,Nov-2025,Marketplace,93440.71,53744.38,128373.2,69351.84,83823.14,2,0.4,0.383,0.355,0.586,93.69,0
C_2025_06608,Nov-2025,Marketplace,135780.27,63528.43,155020.4,79699.06,99415.96,1,0.2,0.401,0.356,0.636,90.61,0
C_2025_06609,Nov-2025,DeFi,116269.76,49896.78,99199.4,52241.16,67112.45,0,0.0,0.338,0.396,0.574,79.11,0
C_2025_06610,Nov-2025,Wallet,124823.25,47871.74,101061.34,45442.92,64792.0,1,0.2,0.396,0.386,0.604,58.71,0
C_2025_06611,Nov-2025,DAO,100932.64,47325.91,69946.2,56099.49,57790.53,1,0.2,0.161,0.392,0.598,83.69,0
C_2025_06612,Nov-2025,NFT,185373.22,53352.59,122961.89,62509.23,79607.9,2,0.4,0.388,0.365,0.56,50.42,0
C_2025_06613,Nov-2025,Healthcare,118932.03,52678.28,84989.54,65232.48,67633.43,4,0.8,0.197,0.37,0.561,88.09,0
C_2025_06614,Nov-2025,DeFi,146496.09,51748.84,88142.12,47173.19,62354.72,0,0.0,0.294,0.384,0.561,81.0,0
C_2025_06615,Nov-2025,Wallet,128641.5,34136.06,76518.62,34178.0,48277.56,3,0.6,0.414,0.381,0.645,75.69,0
C_2025_06616,Nov-2025,Wallet,99176.35,50932.2,75864.43,51049.7,59282.11,0,0.0,0.198,0.355,0.579,44.99,0
C_2025_06617,Nov-2025,NFT,199774.7,47425.83,106988.73,59849.32,71421.29,1,0.2,0.359,0.385,0.625,69.87,0
C_2025_06618,Nov-2025,Marketplace,103619.85,70050.26,406310.0798488957,66630.7,98022.72,3,0.0,0.7830490084777207,0.378,0.645,44.58,1
C_2025_06619,Nov-2025,Marketplace,100406.16,55283.81,73919.07,58485.09,62562.66,3,0.6,0.13,0.364,0.579,82.38,0
C_2025_06620,Nov-2025,Token,67148.33,42544.18,64281.91,38728.1,48518.06,2,0.4,0.232,0.395,0.604,80.54,0
C_2025_06621,Nov-2025,Marketplace,94652.42,47516.23,85778.45,48232.25,60508.98,1,0.2,0.295,0.355,0.59,70.07,0
C_2025_06622,Nov-2025,DeFi,143424.81,61306.0,144199.09,79511.04,95005.38,3,0.6,0.374,0.377,0.616,62.71,0
C_2025_06623,Nov-2025,NFT,191413.57,32214.38,76626.16,32355.2,47065.25,2,0.4,0.444,0.392,0.617,59.37,0
C_2025_06624,Nov-2025,NFT,155716.59,57766.27,127478.56,53623.0,79622.61,1,0.2,0.426,0.391,0.625,86.3,0
C_2025_06625,Nov-2025,Token,74110.75,54675.75,245303.16023840773,64037.49,71837.51,4,0.0,0.43268604410764744,0.394,0.618,87.64,1
C_2025_06626,Nov-2025,Token,58963.53,57653.81,89636.93,70329.32,72540.02,0,0.0,0.181,0.356,0.552,56.41,0
C_2025_06627,Nov-2025,Wallet,89940.42,49164.81,97479.71,45631.88,64092.13,2,0.4,0.369,0.366,0.625,50.35,0
C_2025_06628,Nov-2025,DAO,93778.86,42167.51,58145.32,54811.33,51708.06,0,0.0,0.133,0.366,0.638,47.94,0
C_2025_06629,Nov-2025,DAO,115236.1,49776.39,75733.53,58797.03,61435.65,0,0.0,0.175,0.38,0.584,78.48,0
C_2025_06630,Nov-2025,DeFi,103634.89,45305.21,86524.35,43306.1,58378.55,3,0.6,0.341,0.396,0.613,55.66,0
C_2025_06631,Nov-2025,DeFi,137646.0,59263.22,80901.19,56044.83,65403.08,2,0.4,0.169,0.352,0.606,52.71,0
C_2025_06632,Nov-2025,DeFi,135735.93,45969.18,103541.24,54523.35,68011.26,0,0.0,0.373,0.364,0.586,78.0,0
C_2025_06633,Nov-2025,NFT,188387.7,60703.2,135114.08,65008.27,86941.85,1,0.2,0.392,0.371,0.593,73.63,0
C_2025_06634,Nov-2025,DeFi,109850.87,44983.08,67873.85,42893.58,51916.84,3,0.6,0.218,0.368,0.627,90.71,0
C_2025_06635,Nov-2025,Wallet,85274.21,39118.97,55218.22,45702.05,46679.74,3,0.6,0.142,0.378,0.648,79.78,0
C_2025_06636,Nov-2025,DeFi,124585.93,43161.8,68553.48,53638.44,55117.91,2,0.4,0.189,0.395,0.556,60.62,0
C_2025_06637,Nov-2025,DeFi,119294.65,62898.25,81100.72,76359.45,73452.8,1,0.2,0.105,0.368,0.601,70.32,0
C_2025_06638,Nov-2025,DeFi,138227.6,55137.34,121146.46,65708.23,80664.01,4,0.8,0.359,0.385,0.567,82.73,0
C_2025_06639,Nov-2025,DeFi,127527.59,52822.82,105347.64,48229.83,68800.1,3,0.6,0.377,0.39,0.576,77.66,0
C_2025_06640,Nov-2025,Wallet,130761.07,58382.44,73871.8,69868.62,67374.29,2,0.4,0.097,0.367,0.643,81.53,0
C_2025_06641,Nov-2025,Token,68626.95,51692.6,85468.54,59552.72,65571.29,3,0.6,0.22,0.354,0.56,68.15,0
C_2025_06642,Nov-2025,Energy,122839.93,44840.36,104671.46,48692.09,66067.97,1,0.2,0.414,0.357,0.63,61.14,0
C_2025_06643,Nov-2025,DeFi,135671.74,65127.79,111568.4,61840.55,79512.25,3,0.6,0.286,0.357,0.626,58.47,0
C_2025_06644,Nov-2025,DeFi,142928.16,65796.59,134730.85,60630.15,87052.53,1,0.2,0.388,0.35,0.573,94.64,0
C_2025_06645,Nov-2025,DeFi,137979.91,53424.74,119128.5,53233.03,75262.09,1,0.2,0.412,0.367,0.596,43.73,0
C_2025_06646,Nov-2025,DAO,128198.39,66312.39,165107.07,76170.77,102530.08,2,0.4,0.433,0.377,0.556,57.75,0
C_2025_06647,Nov-2025,DeFi,158115.06,52083.27,228581.68996770444,63482.98,61590.51,7,0.4,0.20653536385055035,0.359,0.602,83.87,1
C_2025_06648,Nov-2025,Wallet,106228.03,49397.44,93951.83,61148.1,68165.79,0,0.0,0.277,0.351,0.631,54.69,0
C_2025_06649,Nov-2025,Healthcare,101471.7,48132.58,63804.77,55151.14,55696.17,1,0.2,0.115,0.373,0.589,78.23,0
C_2025_06650,Nov-2025,NFT,182769.6,54244.83,65404.62,50980.45,56876.63,2,0.4,0.109,0.394,0.561,43.99,0
C_2025_06651,Nov-2025,Wallet,86106.26,46684.59,220325.67034568655,53820.06,55162.07,8,0.6,0.22375902418899266,0.357,0.608,65.82,1
C_2025_06652,Nov-2025,Marketplace,125900.2,43804.69,59313.01,48759.71,50625.8,1,0.2,0.128,0.363,0.616,82.49,0
C_2025_06653,Nov-2025,DeFi,116750.07,39071.63,241838.73505964578,39623.69,54387.91,4,0.2,0.6335966754361549,0.371,0.619,65.29,1
C_2025_06654,Nov-2025,Token,64560.79,47744.55,75189.83,44904.36,55946.25,0,0.0,0.244,0.352,0.645,81.24,0
C_2025_06655,Nov-2025,NFT,158829.84,51094.43,63093.87,55514.73,56567.68,1,0.2,0.088,0.368,0.559,59.92,0
C_2025_06656,Nov-2025,Token,48396.76,47117.7,91838.23,53423.75,64126.56,1,0.2,0.308,0.372,0.588,81.84,0
C_2025_06657,Nov-2025,Wallet,124576.79,42677.83,100246.32,53559.87,65494.68,1,0.2,0.381,0.38,0.568,83.48,0
C_2025_06658,Nov-2025,NFT,193380.66,55255.92,97429.16,62050.82,71578.63,0,0.0,0.258,0.384,0.599,68.01,0
C_2025_06659,Nov-2025,NFT,183743.42,54456.35,103235.65,56745.84,71479.28,1,0.2,0.314,0.358,0.615,78.03,0
C_2025_06660,Nov-2025,NFT,174122.79,53732.64,134142.47,52380.7,80085.27,3,0.6,0.477,0.376,0.635,91.65,0
C_2025_06661,Nov-2025,Wallet,128227.91,47944.41,115727.97,48560.41,70744.26,2,0.4,0.45,0.381,0.616,48.48,0
C_2025_06662,Nov-2025,DAO,105599.67,60327.02,344519.9849046906,69806.62,80588.0,6,0.2,0.4591877998985144,0.377,0.585,63.88,1
C_2025_06663,Nov-2025,Token,58756.33,48678.69,108408.95,44192.96,67093.53,2,0.4,0.436,0.357,0.561,94.63,0
C_2025_06664,Nov-2025,DAO,100393.6,58722.56,96083.32,68085.86,74297.25,1,0.2,0.214,0.353,0.628,88.85,0
C_2025_06665,Nov-2025,DeFi,126735.11,42254.81,67149.34,39270.9,49558.35,1,0.2,0.252,0.353,0.616,71.49,0
C_2025_06666,Nov-2025,NFT,164227.19,57113.59,78620.83,59630.26,65121.56,1,0.2,0.147,0.363,0.565,94.26,0
C_2025_06667,Nov-2025,DAO,110892.15,51758.54,76564.51,62453.02,63592.02,3,0.6,0.16,0.396,0.64,70.09,0
C_2025_06668,Nov-2025,Token,58438.27,63613.45,130511.49,71220.56,88448.5,1,0.2,0.338,0.383,0.646,51.09,0
C_2025_06669,Nov-2025,Token,74940.88,46505.57,63243.61,60348.73,56699.3,4,0.8,0.129,0.37,0.57,87.92,0
C_2025_06670,Nov-2025,DeFi,119600.71,52544.8,231638.9130599438,48747.03,62969.69,5,0.4,0.4980697300594251,0.376,0.554,54.15,1
C_2025_06671,Nov-2025,NFT,199922.3,35497.06,65805.32,41307.29,47536.55,1,0.2,0.276,0.354,0.569,66.56,0
C_2025_06672,Nov-2025,Token,61972.83,37892.21,46914.1,43614.71,42807.01,1,0.2,0.087,0.361,0.582,55.8,0
C_2025_06673,Nov-2025,NFT,180024.99,53922.4,131892.55,58030.47,81281.81,3,0.6,0.441,0.383,0.607,69.99,0
C_2025_06674,Nov-2025,DeFi,151718.49,50171.57,123345.5,61789.68,78435.58,3,0.6,0.409,0.368,0.64,89.79,0
C_2025_06675,Nov-2025,Energy,120860.64,53905.23,89939.41,57867.49,67237.38,2,0.4,0.24,0.368,0.59,48.5,0
C_2025_06676,Nov-2025,DeFi,137988.61,48471.25,112263.92,52269.92,71001.7,1,0.2,0.412,0.388,0.598,79.74,0
C_2025_06677,Nov-2025,DeFi,111345.14,55362.03,126507.73,62496.57,81455.44,1,0.2,0.393,0.381,0.579,87.35,0
C_2025_06678,Nov-2025,Token,60771.56,52388.7,121267.24,49759.3,74471.74,0,0.0,0.445,0.363,0.623,56.09,0
C_2025_06679,Nov-2025,Token,76454.9,65298.88,112506.05,72860.21,83555.05,0,0.0,0.248,0.394,0.571,88.41,0
C_2025_06680,Nov-2025,Token,84113.36,53143.31,81547.67,52555.1,62415.36,1,0.2,0.217,0.371,0.594,54.9,0
C_2025_06681,Nov-2025,DeFi,147795.06,52500.98,66123.14,47291.3,55305.14,3,0.6,0.144,0.357,0.648,69.13,0
C_2025_06682,Nov-2025,DeFi,127120.15,42886.34,55476.16,45770.71,48044.4,2,0.4,0.112,0.376,0.6,65.69,0
C_2025_06683,Nov-2025,DeFi,120513.03,50188.54,91169.83,65084.71,68814.36,1,0.2,0.246,0.384,0.583,50.53,0
C_2025_06684,Nov-2025,Token,59466.35,55212.36,127883.62,58092.45,80396.14,1,0.2,0.418,0.383,0.571,41.2,0
C_2025_06685,Nov-2025,Token,67703.97,52388.46,409060.9711288153,47910.24,74378.78,5,0.4,0.8376060565937027,0.374,0.591,64.21,1
C_2025_06686,Nov-2025,DAO,106779.68,59062.73,94091.23,56236.77,69796.91,1,0.2,0.247,0.353,0.618,78.19,0
C_2025_06687,Nov-2025,DAO,118012.57,58246.72,127015.82,62018.48,82427.01,2,0.4,0.383,0.39,0.595,65.52,0
C_2025_06688,Nov-2025,Marketplace,121876.05,37111.49,77131.6,35786.66,50009.92,2,0.4,0.384,0.377,0.593,69.09,0
C_2025_06689,Nov-2025,DAO,118933.46,49870.91,80065.46,45628.87,58521.75,3,0.6,0.262,0.376,0.565,65.06,0
C_2025_06690,Nov-2025,Marketplace,114866.97,52717.91,120408.68,58989.34,77371.98,2,0.4,0.395,0.394,0.571,64.13,0
C_2025_06691,Nov-2025,Marketplace,126503.02,54563.42,119518.8,51666.07,75249.43,0,0.0,0.416,0.396,0.586,40.15,0
C_2025_06692,Nov-2025,Token,72403.97,37612.71,80665.9,43579.33,53952.65,1,0.2,0.353,0.392,0.616,41.29,0
C_2025_06693,Nov-2025,Wallet,102146.28,42734.55,185868.5925957949,48322.42,54214.34,6,0.4,0.43301709846739583,0.375,0.593,57.08,1
C_2025_06694,Nov-2025,Healthcare,99051.29,56067.39,117536.14,62340.35,78647.96,0,0.0,0.351,0.351,0.567,81.86,0
C_2025_06695,Nov-2025,DeFi,148350.2,46295.49,85761.36,42272.35,58109.73,2,0.4,0.338,0.36,0.622,94.84,0
C_2025_06696,Nov-2025,Healthcare,129430.31,58408.41,117989.75,65839.36,80745.84,1,0.2,0.328,0.386,0.608,67.34,0
C_2025_06697,Nov-2025,Wallet,112832.97,38134.97,52120.04,35430.68,41895.23,4,0.8,0.175,0.37,0.591,65.59,0
C_2025_06698,Nov-2025,NFT,205583.94,50565.13,74988.81,54288.43,59947.46,1,0.2,0.179,0.385,0.556,72.23,0
C_2025_06699,Nov-2025,DeFi,119617.19,35602.96,80551.39,37850.87,51335.07,2,0.4,0.403,0.358,0.574,59.78,0
C_2025_06700,Nov-2025,Token,57017.74,51772.63,97935.88,58622.63,69443.71,3,0.6,0.293,0.396,0.62,63.99,0
C_2025_06701,Nov-2025,Energy,118441.82,43406.84,73872.91,44701.05,53993.6,0,0.0,0.261,0.377,0.611,88.28,0
C_2025_06702,Nov-2025,Wallet,107007.83,50011.52,165081.31434008008,50431.72,54900.38,5,0.0,0.19345028284710156,0.389,0.561,48.84,1
C_2025_06703,Nov-2025,DeFi,112487.63,55982.92,470966.5101383546,69714.13,87801.38,7,0.4,0.7191837919916507,0.367,0.588,47.01,1
C_2025_06704,Nov-2025,Healthcare,114198.86,43683.14,65617.46,51161.88,53487.49,3,0.6,0.17,0.381,0.615,87.41,0
C_2025_06705,Nov-2025,NFT,156052.8,52973.38,81366.27,61186.36,65175.34,4,0.8,0.183,0.373,0.585,77.3,0
C_2025_06706,Nov-2025,DeFi,104934.84,60622.87,132866.51,63759.39,85749.59,2,0.4,0.389,0.358,0.616,84.62,0
C_2025_06707,Nov-2025,Marketplace,85948.91,47100.75,77124.96,53650.53,59292.08,1,0.2,0.217,0.389,0.564,77.11,0
C_2025_06708,Nov-2025,Token,72355.28,35310.1,81624.68,33958.04,50297.6,1,0.2,0.441,0.396,0.57,83.69,0
C_2025_06709,Nov-2025,Token,63425.75,46060.73,93209.03,53593.03,64287.6,2,0.4,0.322,0.371,0.607,70.1,0
C_2025_06710,Nov-2025,DeFi,134394.18,47756.09,111141.97,46872.13,68590.06,1,0.2,0.439,0.377,0.552,81.73,0
C_2025_06711,Nov-2025,DeFi,103958.51,52605.32,231649.84554348557,57637.02,62519.43,8,0.8,0.29989779665950367,0.395,0.6,42.14,1
C_2025_06712,Nov-2025,DeFi,106406.33,58704.68,225548.71609008193,72805.43,71545.06,4,0.2,0.24684074867798786,0.354,0.6,58.57,1
C_2025_06713,Nov-2025,DeFi,139562.69,59325.86,76474.8,66323.54,67374.73,2,0.4,0.104,0.396,0.553,45.68,0
C_2025_06714,Nov-2025,Wallet,120673.46,47908.63,266590.8260076857,58911.15,66076.25,5,0.2,0.439415561631722,0.362,0.615,87.93,1
C_2025_06715,Nov-2025,NFT,147607.2,48390.66,98179.59,47363.5,64644.58,1,0.2,0.367,0.391,0.631,69.77,0
C_2025_06716,Nov-2025,Marketplace,110880.8,40944.71,189645.84030753354,51094.51,48862.66,5,0.2,0.19747184971742643,0.385,0.62,61.82,1
C_2025_06717,Nov-2025,DeFi,117398.04,55751.96,110639.21,69486.61,78625.93,3,0.6,0.297,0.393,0.581,93.44,0
C_2025_06718,Nov-2025,Marketplace,117464.42,49755.52,71582.15,45006.82,55448.16,0,0.0,0.209,0.355,0.623,54.55,0
C_2025_06719,Nov-2025,DAO,126811.1,59268.18,124150.17,73080.22,85499.52,0,0.0,0.326,0.353,0.553,45.71,0
C_2025_06720,Nov-2025,NFT,182258.93,49249.44,81714.31,53246.98,61403.57,5,1.0,0.235,0.38,0.57,43.06,0
C_2025_06721,Nov-2025,DeFi,129544.82,56693.38,105490.07,64839.52,75674.32,1,0.2,0.282,0.396,0.632,51.69,0
C_2025_06722,Nov-2025,Energy,121750.46,39844.9,77395.51,48071.43,55103.95,4,0.8,0.292,0.394,0.584,90.1,0
C_2025_06723,Nov-2025,DAO,110007.89,62511.29,470687.0706119682,67722.7,94884.09,3,0.0,0.7064541684547281,0.365,0.593,72.56,1
C_2025_06724,Nov-2025,DeFi,130781.56,40385.45,73845.39,49862.5,54697.78,1,0.2,0.257,0.369,0.613,85.99,0
C_2025_06725,Nov-2025,Marketplace,105253.16,65901.48,133725.87,67805.87,89144.41,0,0.0,0.354,0.366,0.594,64.16,0
C_2025_06726,Nov-2025,Healthcare,111677.86,50609.09,86321.26,47298.22,61409.52,0,0.0,0.288,0.35,0.644,94.76,0
C_2025_06727,Nov-2025,NFT,172026.77,46237.18,95717.83,44923.03,62292.68,4,0.8,0.38,0.367,0.647,50.6,0
C_2025_06728,Nov-2025,Healthcare,86119.46,45576.53,66869.87,46917.14,53121.18,0,0.0,0.183,0.394,0.567,74.29,0
C_2025_06729,Nov-2025,DAO,91707.39,55345.54,84250.7,66358.66,68651.64,1,0.2,0.174,0.389,0.562,56.4,0
C_2025_06730,Nov-2025,DeFi,103703.96,54607.89,111691.68,58259.98,74853.19,0,0.0,0.349,0.377,0.552,80.76,0
C_2025_06731,Nov-2025,DeFi,140004.0,50266.22,67036.36,59963.43,59088.67,1,0.2,0.116,0.367,0.586,63.7,0
C_2025_06732,Nov-2025,NFT,183952.98,59756.27,95505.98,68453.98,74572.08,2,0.4,0.204,0.389,0.555,58.94,0
C_2025_06733,Nov-2025,Token,81525.26,61102.62,282808.33303145465,56813.94,68235.75,3,0.0,0.36950999431334913,0.371,0.583,71.23,1
C_2025_06734,Nov-2025,DeFi,97395.24,41712.63,95785.42,47911.4,61803.15,2,0.4,0.391,0.358,0.59,42.59,0
C_2025_06735,Nov-2025,DAO,131675.86,45711.22,73435.33,41626.66,53591.07,1,0.2,0.264,0.386,0.551,57.18,0
C_2025_06736,Nov-2025,NFT,193909.07,52470.54,114405.04,56660.21,74511.93,5,1.0,0.379,0.367,0.569,74.69,0
C_2025_06737,Nov-2025,Token,56260.44,54839.91,95861.17,62564.66,71088.58,1,0.2,0.25,0.396,0.553,93.51,0
C_2025_06738,Nov-2025,NFT,152111.5,40843.61,72694.85,48113.1,53883.85,0,0.0,0.253,0.363,0.646,88.23,0
C_2025_06739,Nov-2025,Healthcare,114265.64,38797.8,56826.45,43454.48,46359.58,1,0.2,0.165,0.382,0.575,62.23,0
C_2025_06740,Nov-2025,DeFi,131377.08,51223.06,86990.51,50818.64,63010.74,4,0.8,0.269,0.386,0.568,86.87,0
C_2025_06741,Nov-2025,DeFi,132557.44,44358.65,87235.8,45435.72,59010.06,0,0.0,0.338,0.386,0.552,49.88,0
C_2025_06742,Nov-2025,Healthcare,118369.55,50561.0,65006.96,57210.51,57592.82,1,0.2,0.103,0.398,0.577,92.58,0
C_2025_06743,Nov-2025,DeFi,134239.68,57828.13,126395.38,72051.26,85424.92,2,0.4,0.346,0.366,0.637,54.05,0
C_2025_06744,Nov-2025,DAO,131163.35,55284.58,96943.1,67070.65,73099.44,1,0.2,0.24,0.352,0.613,73.12,0
C_2025_06745,Nov-2025,DAO,123688.59,44926.8,102162.88,46400.14,64496.6,2,0.4,0.413,0.398,0.585,74.12,0
C_2025_06746,Nov-2025,Healthcare,107973.31,47938.8,373309.14793226385,51621.75,69233.93,5,0.4,0.7140103635299131,0.393,0.588,58.56,1
C_2025_06747,Nov-2025,Token,71461.86,52034.79,86018.54,62679.2,66910.84,0,0.0,0.212,0.381,0.613,70.58,0
C_2025_06748,Nov-2025,DeFi,121561.62,33710.61,75177.63,41719.05,50202.43,1,0.2,0.358,0.391,0.588,62.29,0
C_2025_06749,Nov-2025,Token,66041.33,41163.22,66864.81,46771.41,51599.81,2,0.4,0.214,0.359,0.62,61.13,0
C_2025_06750,Nov-2025,Token,70373.04,50774.81,92883.47,48792.4,64150.23,1,0.2,0.317,0.388,0.57,59.08,0
C_2025_06751,Nov-2025,DAO,111148.06,48294.89,104660.43,52297.4,68417.57,2,0.4,0.375,0.38,0.646,76.19,0
C_2025_06752,Nov-2025,NFT,170658.95,46507.21,87194.72,43208.37,58970.1,3,0.6,0.339,0.385,0.568,40.16,0
C_2025_06753,Nov-2025,Wallet,96904.27,30090.74,61319.35,28776.04,40062.05,0,0.0,0.375,0.39,0.608,41.61,0
C_2025_06754,Nov-2025,NFT,182601.06,58160.65,83904.35,58208.71,66757.91,3,0.6,0.182,0.377,0.608,70.73,0
C_2025_06755,Nov-2025,NFT,171993.74,44212.97,72533.56,57349.13,58031.89,1,0.2,0.199,0.374,0.642,73.63,0
C_2025_06756,Nov-2025,Healthcare,119193.48,48353.19,116472.95,48630.01,71152.05,2,0.4,0.45,0.372,0.57,61.14,0
C_2025_06757,Nov-2025,NFT,167148.31,50893.49,204527.5054409986,45913.59,54463.65,3,0.0,0.25112449366136447,0.359,0.635,50.19,1
C_2025_06758,Nov-2025,Healthcare,100412.13,52699.54,103903.87,56612.38,71071.93,2,0.4,0.327,0.38,0.632,79.26,0
C_2025_06759,Nov-2025,DeFi,133994.91,57218.27,222024.11599819973,62150.35,62738.45,5,0.2,0.11976494607511574,0.384,0.564,84.19,1
C_2025_06760,Nov-2025,Marketplace,104207.58,50567.2,66654.57,62983.77,60068.51,0,0.0,0.115,0.365,0.607,51.74,0
C_2025_06761,Nov-2025,Marketplace,118455.22,44368.62,70026.68,40616.51,51670.6,4,0.8,0.253,0.396,0.627,71.39,0
C_2025_06762,Nov-2025,DAO,113043.13,57575.94,141956.71,71585.1,90372.58,2,0.4,0.409,0.385,0.567,89.25,0
C_2025_06763,Nov-2025,NFT,183557.16,45576.96,83837.8,57602.9,62339.22,2,0.4,0.256,0.355,0.635,52.42,0
C_2025_06764,Nov-2025,DeFi,136862.1,48364.91,110834.63,44577.79,67925.78,2,0.4,0.447,0.355,0.615,45.77,0
C_2025_06765,Nov-2025,Wallet,115463.06,26180.7,60695.51,33588.69,40154.97,2,0.4,0.369,0.36,0.644,40.07,0
C_2025_06766,Nov-2025,DeFi,113976.3,36703.92,54610.6,39020.71,43445.08,2,0.4,0.183,0.353,0.601,80.16,0
C_2025_06767,Nov-2025,Energy,120358.12,53119.52,72946.07,60678.49,62248.03,2,0.4,0.131,0.362,0.585,69.74,0
C_2025_06768,Nov-2025,DeFi,145779.23,47870.27,116596.9,44425.12,69630.76,1,0.2,0.477,0.395,0.564,94.53,0
C_2025_06769,Nov-2025,Wallet,86800.38,40535.19,79536.71,42875.8,54315.9,1,0.2,0.329,0.386,0.645,62.5,0
